1_P1,1_P2,1_T,1_F,1_CV,1_X,1_PV,Juice temperature inlet,Juice temperature outlet,Juice density inlet,Juice density outlet,Steam flow,Steam pressure,Steam temperature,Vapour pressure,Vapour temperature,2_P1,2_P2,2_T,2_PV,2_CV,2_X,3_P1,3_P2,3_T,3_F,3_CV,3_X,3_PV,3_Steam flow,3_Steam pressure,3_Steam temperature,drifting
650.3,356.3,97.5,352.3,34.6,33.1,47.5,130.3,133.9,13.0,22.0,70.4,261.3,139.1,166.2,132.8,517.5,148.0,93.1,46.5,71.1,69.9,3350.4,2773.1,99.9,40.0,99.7,96.7,40.8,13.8,2439.1,399.8,17
649.8,356.8,97.6,351.6,33.7,34.5,47.7,130.4,134.0,13.0,22.0,70.4,261.1,139.1,166.1,132.8,517.9,147.5,93.1,45.3,70.3,70.8,3411.0,2781.9,99.9,40.0,90.1,98.9,40.0,13.7,2438.1,399.8,17
645.7,356.8,97.5,351.8,34.0,33.7,47.4,130.4,134.0,13.0,21.9,70.1,261.3,139.1,166.2,132.9,518.2,147.5,93.2,45.3,70.4,70.8,3425.6,2797.6,99.9,40.0,99.7,96.3,41.8,13.7,2439.1,399.8,17
640.5,362.6,97.5,352.4,33.6,33.7,47.7,130.3,134.0,13.0,22.0,69.7,260.9,139.1,166.2,132.8,517.9,147.7,93.1,46.4,70.5,70.2,3426.6,2782.9,99.9,40.0,99.7,97.2,40.1,13.5,2439.1,400.0,17
637.6,362.6,97.6,353.4,34.1,32.9,47.6,130.3,134.0,13.0,22.0,70.3,260.9,139.1,166.1,132.9,517.2,147.3,93.2,46.8,70.9,70.3,3385.6,2777.0,99.9,40.0,99.7,99.0,38.6,13.7,2439.1,399.8,17
636.9,358.0,97.6,354.5,33.6,33.5,47.9,130.3,134.0,13.0,22.0,69.7,261.2,139.1,166.2,132.9,517.9,147.3,93.1,45.7,70.5,70.5,3360.2,2771.2,99.9,40.0,98.8,99.1,40.1,13.6,2439.1,399.8,17
638.1,361.7,97.6,355.1,34.2,33.4,47.9,130.3,134.0,13.0,22.0,69.9,261.3,139.1,166.1,132.9,517.5,147.5,93.2,45.9,70.5,70.6,3364.1,2780.0,99.9,40.0,96.7,99.4,41.2,13.7,2438.1,399.7,17
641.0,360.0,97.5,356.2,33.7,33.0,48.0,130.3,134.0,13.0,22.0,69.9,261.2,139.1,166.1,132.9,517.7,147.7,93.2,45.3,70.3,70.1,3412.0,2802.4,99.9,40.0,91.2,94.6,39.6,13.8,2439.1,399.8,17
640.5,363.6,97.6,355.9,34.5,33.5,48.3,130.3,134.0,13.0,22.1,70.2,261.1,139.1,166.4,132.8,518.4,147.5,93.2,45.6,70.4,70.4,3434.4,2793.7,99.9,40.0,97.3,92.3,41.3,13.8,2439.1,399.8,17
645.9,358.2,97.6,354.7,34.1,33.7,48.0,130.3,134.0,13.0,22.0,70.9,261.5,139.1,166.3,132.8,517.7,147.7,93.2,45.7,70.1,71.0,3439.3,2799.5,99.9,40.0,96.5,96.8,40.9,13.5,2439.1,400.0,17
645.9,357.0,97.5,353.7,34.3,33.3,48.0,130.4,134.0,13.0,22.0,70.2,261.0,139.1,166.1,132.8,517.5,148.0,93.2,46.6,70.5,70.1,3418.8,2783.9,99.9,40.0,99.7,96.2,40.0,13.8,2438.1,399.8,17
642.2,359.5,97.5,353.8,33.5,33.3,47.5,130.3,134.0,13.0,22.0,70.1,261.3,139.1,166.2,132.8,517.7,147.5,93.2,46.7,71.0,70.1,3383.6,2771.2,99.9,40.0,99.7,99.0,40.0,13.6,2438.1,399.8,17
637.1,370.0,97.5,354.6,33.9,33.4,48.0,130.3,134.0,13.0,21.9,69.7,261.6,139.1,166.1,132.8,517.9,147.3,93.1,45.3,70.1,70.9,3373.9,2774.1,99.9,40.0,97.7,99.0,39.6,13.9,2439.1,399.8,17
640.3,364.3,97.5,355.2,34.1,32.7,47.7,130.3,134.0,13.0,22.0,70.4,261.4,139.1,166.2,132.8,516.7,147.3,93.1,46.6,70.1,70.3,3373.9,2783.9,99.9,40.0,99.7,98.3,39.1,13.7,2439.1,399.8,17
644.9,364.3,97.6,355.1,34.2,33.9,47.9,130.3,134.0,13.0,21.9,70.3,261.1,139.1,166.2,132.8,517.7,147.7,93.2,47.1,71.0,69.9,3408.1,2783.9,99.9,40.0,95.1,98.9,38.5,13.8,2438.1,399.7,17
645.4,358.5,97.5,353.6,34.1,33.9,47.4,130.3,133.9,13.0,21.9,70.4,261.5,139.1,166.1,132.8,517.9,147.3,93.2,45.9,71.0,70.3,3418.8,2795.6,99.9,40.0,96.2,98.5,37.8,13.7,2437.1,399.8,17
643.2,360.7,97.5,352.7,34.0,33.8,47.8,130.3,134.0,13.0,21.9,70.3,261.6,139.1,166.2,132.8,518.9,147.5,93.2,45.6,70.5,71.1,3426.6,2793.7,99.9,40.0,98.8,95.4,37.9,13.7,2437.1,399.7,17
642.2,369.0,97.5,353.0,34.1,33.9,47.1,130.3,134.0,13.0,21.8,70.3,261.7,139.1,166.2,132.8,518.2,147.5,93.1,45.3,70.1,70.4,3392.4,2774.1,99.9,40.0,99.7,98.9,38.5,13.8,2435.2,399.7,17
641.0,361.4,97.5,353.5,33.2,32.9,46.9,130.3,134.0,13.0,21.7,70.0,261.9,139.1,166.2,132.8,517.0,147.3,93.1,46.9,70.6,70.1,3359.2,2769.2,99.9,40.0,99.7,98.8,37.7,13.6,2437.1,399.6,17
635.9,366.8,97.5,354.3,32.9,33.1,46.4,130.3,134.0,13.0,21.7,70.6,261.4,139.2,166.2,132.9,517.0,147.5,93.1,47.1,71.1,70.0,3383.6,2778.0,99.9,40.0,99.7,98.9,37.6,13.7,2437.1,399.8,17
628.8,370.7,97.5,357.6,32.7,32.3,47.4,130.3,134.0,13.0,21.6,70.5,261.1,139.1,166.4,132.8,518.2,147.5,93.2,45.4,70.4,70.9,3418.8,2786.8,99.9,40.0,98.6,98.9,38.1,13.7,2436.1,399.8,17
623.7,370.7,97.6,361.1,33.8,32.5,47.5,130.3,134.0,13.0,21.7,70.5,261.8,139.1,166.4,132.8,517.7,147.3,93.1,45.5,70.0,71.1,3412.0,2795.6,99.9,40.0,91.8,98.5,38.0,13.7,2436.1,399.7,17
635.4,368.0,97.5,361.9,33.5,33.2,47.5,130.3,134.0,13.0,21.7,69.9,261.5,139.1,166.4,132.9,516.5,147.5,93.2,46.8,70.7,70.1,3384.6,2785.8,99.9,40.0,96.7,94.6,36.5,13.7,2437.1,399.7,17
639.6,365.1,97.6,360.2,33.7,32.4,47.2,130.3,134.0,13.0,21.7,71.1,261.9,139.1,166.2,132.8,517.2,147.3,93.1,46.8,70.9,70.0,3375.8,2778.0,99.9,40.0,99.7,96.8,38.6,13.6,2438.1,399.7,17
636.9,376.1,97.5,358.7,32.9,33.5,47.5,130.3,134.0,13.0,21.8,70.9,261.5,139.1,166.4,132.8,518.7,147.5,93.2,45.7,70.2,70.6,3376.8,2778.0,99.9,40.0,99.7,98.9,38.9,13.6,2437.1,399.7,17
634.9,366.5,97.6,358.7,33.7,32.4,47.7,130.4,134.0,13.0,21.8,70.4,261.9,139.1,166.3,132.8,518.2,147.7,93.2,45.6,70.1,70.5,3382.7,2780.0,99.9,40.0,99.7,98.9,37.5,13.6,2436.1,399.6,17
634.2,372.9,97.5,358.5,33.2,33.4,47.7,130.3,134.0,13.0,21.9,70.0,261.9,139.2,166.3,132.9,518.2,147.7,93.2,46.0,70.5,70.5,3410.0,2784.9,99.9,40.0,96.6,99.0,37.6,13.8,2436.1,399.7,17
633.5,371.4,97.5,358.7,34.0,32.5,47.8,130.4,134.0,13.0,21.9,70.0,261.8,139.1,166.3,132.8,517.0,147.5,93.2,46.3,70.5,70.2,3426.6,2796.6,99.9,40.0,97.8,99.4,37.4,13.5,2436.1,399.8,17
635.9,366.5,97.5,358.9,33.5,33.5,47.5,130.3,134.0,13.0,21.9,70.4,261.9,139.1,166.4,132.8,517.2,147.7,93.2,46.8,70.9,70.4,3385.6,2769.2,99.9,40.0,99.7,97.0,37.8,13.6,2436.1,399.7,17
634.9,369.7,97.5,358.7,33.8,33.6,47.5,130.3,134.0,13.0,21.9,70.8,261.8,139.1,166.4,132.9,517.9,147.5,93.2,45.5,70.6,70.3,3363.1,2781.9,99.9,40.0,94.8,98.9,36.7,13.6,2436.1,399.7,17
635.2,364.1,97.5,358.0,33.2,33.3,47.2,130.3,134.0,13.0,22.0,70.7,262.0,139.2,166.4,132.8,518.2,147.7,93.2,45.9,70.2,70.6,3386.6,2779.0,100.0,40.0,99.7,95.5,37.1,13.7,2437.1,399.7,17
635.2,362.6,97.6,358.0,33.3,33.0,47.4,130.3,134.0,13.0,22.2,70.8,262.0,139.2,166.4,132.9,518.2,147.7,93.2,45.6,70.4,70.3,3433.5,2792.7,99.9,40.0,93.8,98.8,37.4,13.6,2437.1,399.7,17
634.7,374.6,97.5,358.4,32.9,33.3,46.9,130.4,134.0,13.0,22.2,70.0,262.0,139.2,166.4,132.8,516.5,147.7,93.1,46.7,70.6,70.3,3412.0,2789.7,99.9,40.0,98.2,95.5,36.4,13.7,2436.1,399.6,17
629.5,371.7,97.5,360.0,33.3,33.0,47.6,130.4,134.0,13.0,22.2,69.7,262.4,139.2,166.2,132.9,517.2,147.7,93.1,46.8,70.9,70.3,3380.7,2776.1,99.9,40.0,99.7,97.8,38.3,13.7,2436.1,399.7,17
633.5,367.8,97.5,360.9,33.8,32.4,47.6,130.3,134.0,13.0,22.2,70.1,262.0,139.1,166.2,132.8,517.2,147.5,93.1,46.3,70.6,70.3,3354.3,2764.3,99.9,40.0,99.7,99.0,37.9,13.5,2436.1,399.7,17
644.4,370.2,97.5,361.2,34.2,31.9,48.0,130.3,134.0,13.0,22.1,70.3,261.9,139.2,166.5,132.8,517.5,147.7,93.1,46.0,70.5,70.3,3360.2,2776.1,99.9,40.0,99.7,98.8,36.4,13.6,2436.1,399.6,17
645.4,364.6,97.5,357.1,34.8,32.4,47.7,130.4,134.0,13.0,22.1,71.2,261.9,139.1,166.4,132.9,517.2,147.7,93.2,45.8,70.3,70.5,3375.8,2781.0,99.9,40.0,94.4,98.9,35.6,13.7,2436.1,399.6,17
646.6,362.4,97.6,354.3,34.4,33.2,48.1,130.3,134.0,13.0,22.0,69.9,262.1,139.2,166.4,132.9,517.9,147.5,93.2,45.8,70.7,70.4,3390.5,2791.7,99.9,40.0,97.4,99.8,36.7,13.5,2436.1,399.6,17
647.1,367.8,97.6,352.4,34.7,33.6,47.6,130.4,134.0,13.0,21.9,70.3,262.0,139.1,166.5,132.9,518.9,147.3,93.2,46.2,70.5,70.2,3432.5,2794.6,99.9,40.0,98.7,96.7,35.4,13.5,2436.1,399.6,17
649.6,363.1,97.5,351.8,34.3,34.0,48.0,130.3,134.0,13.0,21.8,70.5,262.1,139.2,166.4,132.9,517.7,147.7,93.2,46.4,70.5,70.1,3412.9,2783.9,99.9,40.0,99.7,98.7,35.1,13.5,2436.1,399.7,17
648.4,360.9,97.6,351.0,34.7,34.1,47.6,130.4,134.0,13.0,21.7,69.5,262.1,139.2,166.4,132.9,518.4,147.5,93.2,46.2,70.8,70.2,3375.8,2777.0,99.8,40.0,99.7,98.9,36.9,13.5,2436.1,399.7,17
645.9,354.1,97.6,350.4,33.8,33.8,48.0,130.4,134.0,13.0,21.7,69.9,262.4,139.2,166.5,132.9,518.9,147.7,93.2,45.6,70.8,70.3,3378.8,2782.9,99.9,40.0,95.1,98.9,35.1,13.6,2435.2,399.7,17
641.3,365.3,97.5,351.4,34.7,33.1,48.2,130.3,134.0,13.0,21.7,71.0,262.1,139.2,166.6,132.9,518.7,147.5,93.2,45.4,70.2,70.6,3391.5,2787.8,99.8,40.0,95.5,95.4,35.1,13.4,2435.2,399.7,17
646.4,354.1,97.6,352.7,34.4,33.7,48.1,130.3,134.0,13.0,21.6,70.2,262.0,139.2,166.4,132.9,517.7,147.7,93.1,45.4,70.4,70.7,3402.2,2783.9,99.8,40.0,98.8,94.8,35.8,13.5,2435.2,399.6,17
643.5,354.8,97.5,352.3,34.6,33.9,47.6,130.4,134.0,13.0,21.7,70.9,262.0,139.2,166.5,132.8,517.7,147.5,93.2,45.9,70.6,70.5,3378.8,2773.1,99.9,40.0,99.7,98.1,35.3,13.4,2435.2,399.7,17
644.9,360.0,97.6,352.4,33.1,33.6,47.3,130.4,134.0,13.0,21.9,70.9,262.1,139.2,166.2,132.9,517.2,148.0,93.2,46.6,70.6,70.3,3345.5,2764.3,99.9,40.0,95.6,98.8,34.0,13.6,2436.1,399.7,17
640.3,364.8,97.5,352.9,33.8,33.5,47.8,130.3,134.0,13.0,21.8,69.7,262.0,139.2,166.6,132.9,517.5,147.5,93.2,46.6,70.9,70.2,3353.4,2784.9,99.8,40.0,93.9,97.1,34.2,13.6,2435.2,399.7,17
637.6,375.6,97.6,354.9,33.9,31.9,47.8,130.3,134.0,13.0,21.7,70.9,262.1,139.2,166.5,132.8,518.7,148.5,93.1,45.5,70.7,70.5,3375.8,2793.7,99.8,40.0,99.3,94.3,34.8,13.5,2435.2,399.6,17
642.0,369.2,97.5,356.0,34.0,32.9,47.5,130.4,134.0,13.0,21.7,70.4,262.1,139.2,166.5,132.9,518.2,147.5,93.2,45.5,70.3,70.7,3413.9,2783.9,99.8,40.0,99.7,96.0,33.6,13.6,2436.1,399.6,17
642.2,366.5,97.5,356.2,33.5,32.8,47.1,130.4,134.0,13.0,21.8,69.8,261.9,139.2,166.5,132.8,518.7,147.3,93.2,45.7,70.0,70.8,3362.1,2767.3,99.8,40.0,99.7,98.9,34.4,13.7,2435.2,399.6,17
643.7,364.8,97.5,355.7,33.7,33.6,48.0,130.4,134.0,13.0,21.9,69.6,262.1,139.2,166.7,132.9,517.7,147.7,93.1,46.7,70.5,70.5,3344.6,2778.0,99.8,40.0,94.0,98.8,35.6,13.5,2435.2,399.6,17
639.8,366.5,97.6,355.7,34.4,32.5,47.9,130.4,134.0,13.0,21.9,70.3,261.3,139.2,166.6,132.8,516.5,148.0,93.2,47.3,70.7,70.3,3337.7,2781.0,99.8,40.0,92.9,93.8,36.4,13.6,2435.2,399.4,17
645.2,364.1,97.6,355.4,34.4,32.9,47.9,130.4,134.0,13.0,21.9,70.5,261.9,139.2,166.4,132.9,517.9,148.0,93.1,45.7,71.1,70.4,3377.8,2803.4,99.8,40.0,90.3,91.9,35.5,13.6,2435.2,399.6,17
648.1,367.8,97.6,354.7,34.4,33.3,47.4,130.3,134.0,13.0,21.9,70.1,261.8,139.2,166.4,132.9,518.7,147.3,93.1,45.5,70.4,70.8,3412.0,2796.6,99.7,40.0,92.2,89.8,33.1,13.4,2434.2,399.6,17
649.6,356.5,97.5,354.2,34.2,33.6,48.0,130.3,134.0,13.0,22.2,70.1,261.9,139.2,166.5,132.9,518.4,147.7,93.2,45.7,70.2,70.6,3415.9,2788.8,99.7,40.0,99.7,91.0,34.3,13.6,2436.1,399.6,17
642.5,356.8,97.5,353.5,34.9,33.2,47.8,130.4,134.1,13.0,22.2,70.0,262.0,139.2,166.6,132.9,517.7,148.0,93.2,45.7,70.3,70.7,3402.2,2781.0,99.7,40.0,99.7,98.6,34.4,13.7,2435.2,399.6,17
643.2,361.9,97.5,353.2,34.3,33.6,47.5,130.3,134.0,13.0,22.3,70.8,262.0,139.2,166.5,132.8,517.2,147.7,93.2,46.3,70.3,70.5,3363.1,2770.2,99.7,40.0,99.7,99.3,35.0,13.5,2435.2,399.6,17
647.9,355.8,97.5,353.0,33.7,33.2,46.5,130.3,134.1,13.0,22.2,70.9,262.2,139.2,166.5,132.9,517.7,147.7,93.2,46.8,70.8,70.3,3370.9,2774.1,99.7,40.0,95.9,99.0,33.0,13.5,2434.2,399.4,17
645.2,369.0,97.5,353.0,32.2,34.1,46.8,130.3,134.0,13.0,22.2,70.1,262.0,139.2,166.7,132.8,518.4,147.3,93.2,45.6,71.1,70.3,3381.7,2787.8,99.7,40.0,92.8,98.1,34.6,13.6,2434.2,399.6,17
637.9,379.0,97.5,354.5,32.7,32.5,46.5,130.4,134.0,13.0,22.1,70.6,261.9,139.2,166.5,132.9,517.7,147.7,93.2,44.9,70.4,70.9,3408.1,2802.4,99.7,40.0,95.6,93.9,33.5,13.6,2435.2,399.6,17
625.9,375.6,97.5,358.7,32.3,32.2,47.0,130.3,134.1,13.0,22.1,70.9,262.2,139.2,166.5,132.9,519.2,147.5,93.2,45.5,70.0,70.7,3413.9,2784.9,99.7,40.0,99.7,94.8,33.3,13.7,2434.2,399.6,17
621.0,379.2,97.5,362.8,33.1,31.2,47.3,130.4,134.1,13.0,22.0,70.4,261.8,139.2,166.5,132.9,517.7,147.7,93.2,46.5,70.2,70.1,3387.5,2776.1,99.7,40.0,99.7,99.2,32.1,13.5,2434.2,399.6,17
625.2,366.3,97.5,364.7,33.4,32.5,47.8,130.4,134.0,13.0,21.9,69.8,262.4,139.2,166.7,132.9,517.7,147.0,93.2,47.3,70.8,70.1,3361.2,2769.2,99.7,40.0,99.7,98.7,33.0,13.6,2433.2,399.4,17
642.0,364.3,97.5,363.4,34.5,32.5,48.1,130.4,134.0,13.0,21.8,69.7,262.2,139.2,166.7,132.9,517.5,147.3,93.1,45.5,70.8,70.5,3343.6,2768.3,99.7,40.0,95.6,98.4,32.7,13.4,2435.2,399.6,17
644.9,360.2,97.5,358.4,34.0,33.8,47.7,130.4,134.0,13.0,21.8,69.9,262.1,139.2,166.7,132.9,518.9,147.3,93.2,45.4,70.4,70.3,3336.8,2774.1,99.7,40.0,95.7,96.4,31.5,13.5,2434.2,399.6,17
644.9,371.4,97.5,354.6,34.0,33.3,47.6,130.4,134.0,13.0,21.8,70.5,262.0,139.2,166.5,132.9,518.7,147.3,93.2,45.7,70.1,70.9,3357.3,2771.2,99.7,40.0,99.7,95.1,32.5,13.5,2434.2,399.6,17
642.5,361.7,97.6,353.8,33.5,32.9,47.4,130.4,134.1,13.0,21.8,70.3,262.0,139.2,166.4,132.9,517.2,148.0,93.2,46.3,70.4,70.1,3394.4,2779.0,99.7,40.0,99.7,99.1,32.4,13.4,2433.2,399.4,17
641.0,366.1,97.5,353.6,34.1,33.0,48.1,130.3,134.0,13.0,21.8,70.4,262.0,139.2,166.7,132.9,517.2,147.7,93.2,46.9,70.9,70.0,3407.1,2781.9,99.7,40.0,94.1,99.4,32.4,13.6,2433.2,399.4,17
645.2,364.6,97.5,354.6,34.5,32.3,47.7,130.4,134.0,13.0,21.8,70.3,262.1,139.2,166.8,132.9,518.7,147.7,93.2,45.7,70.8,70.7,3380.7,2778.0,99.7,40.0,99.6,98.7,31.1,13.4,2434.2,399.4,17
646.4,358.2,97.5,353.6,34.4,33.5,47.5,130.4,134.0,13.0,21.8,69.6,261.7,139.2,166.7,132.9,518.7,147.5,93.2,45.4,70.3,70.6,3364.1,2764.3,99.7,40.0,92.5,97.8,32.7,13.5,2434.2,399.6,17
645.4,358.0,97.6,352.1,33.6,33.2,46.7,130.4,134.0,13.0,21.8,70.0,262.2,139.2,166.6,132.9,519.7,147.7,93.2,45.7,70.2,70.4,3358.2,2777.0,99.7,40.0,93.9,98.4,31.8,13.5,2433.2,399.4,17
640.8,363.9,97.5,352.1,32.6,33.3,46.8,130.4,134.1,13.0,21.8,70.5,261.9,139.2,166.6,132.9,517.7,148.2,93.2,46.3,70.4,70.8,3361.2,2774.1,99.7,40.0,98.3,95.3,31.2,13.5,2434.2,399.6,17
631.0,370.9,97.6,355.1,32.8,32.1,46.5,130.4,134.1,13.0,21.8,70.1,261.7,139.2,166.6,132.9,518.2,147.0,93.2,46.8,70.9,70.1,3379.7,2778.0,99.6,40.0,99.7,98.6,31.3,13.4,2434.2,399.4,17
627.8,378.3,97.6,360.1,32.5,31.6,47.1,130.4,134.1,13.0,21.9,71.0,262.0,139.2,166.7,132.9,518.2,147.3,93.2,45.9,70.9,70.6,3420.8,2786.8,99.7,40.0,99.7,98.9,31.1,13.4,2433.2,399.6,17
620.8,373.9,97.5,363.5,33.5,32.1,47.1,130.4,134.1,13.0,22.0,69.9,261.6,139.2,166.6,132.9,518.2,147.3,93.2,45.8,70.3,70.7,3427.6,2785.8,99.7,40.0,99.7,99.2,32.3,13.5,2433.2,399.4,17
623.9,366.5,97.6,365.9,33.3,32.1,47.6,130.4,134.1,13.0,22.0,70.0,261.6,139.2,166.5,132.9,518.2,147.5,93.2,45.7,70.1,70.7,3393.4,2777.0,99.7,40.0,99.7,99.1,31.7,13.6,2433.2,399.4,17
633.0,364.3,97.6,365.0,34.3,32.2,47.4,130.4,134.1,13.0,22.0,70.9,261.4,139.2,166.7,132.9,517.9,147.5,93.2,46.8,70.6,70.1,3363.1,2771.2,99.7,40.0,99.5,99.6,31.8,13.5,2432.2,399.4,17
642.5,361.9,97.5,361.9,33.5,33.3,47.8,130.4,134.1,13.0,21.9,70.5,262.1,139.2,166.7,132.9,517.0,147.7,93.2,46.9,70.8,69.9,3354.3,2772.2,99.6,40.0,99.8,98.8,31.1,13.6,2432.2,399.4,17
643.2,355.6,97.6,357.5,34.3,33.4,47.9,130.4,134.1,13.0,21.9,69.6,262.3,139.2,166.8,132.9,518.9,147.3,93.2,45.7,71.2,70.8,3361.2,2770.2,99.6,40.0,98.1,99.0,30.8,13.6,2433.2,399.4,17
644.4,357.5,97.5,356.5,34.1,34.6,48.0,130.4,134.1,13.0,22.0,69.9,262.2,139.2,166.7,132.9,518.2,147.3,93.2,45.2,70.3,70.9,3458.9,2631.5,99.6,40.0,96.2,99.3,30.7,13.5,2433.2,399.4,17
645.4,358.0,97.6,355.4,34.8,33.9,48.1,130.4,134.0,13.0,22.0,70.2,261.9,139.2,166.5,132.9,517.7,148.2,93.2,46.4,70.1,70.9,3701.1,2337.5,99.6,6.7,99.3,96.1,30.7,13.4,2433.2,399.6,17
647.9,360.7,97.5,354.6,34.1,34.0,47.9,130.4,134.1,13.0,21.9,69.3,262.1,139.2,166.8,132.9,517.5,147.7,93.2,46.7,70.8,70.0,3686.4,2612.0,99.6,1.6,98.5,98.9,31.4,13.4,2432.2,399.3,17
647.6,361.4,97.6,352.9,34.3,33.1,47.7,130.4,134.1,13.0,21.8,70.4,261.8,139.2,166.5,132.9,518.4,147.7,93.2,45.8,71.2,70.5,3668.9,2669.6,99.6,0.8,97.3,99.0,30.8,13.3,2433.2,399.3,17
646.6,361.7,97.6,352.1,33.5,33.4,47.3,130.4,134.0,13.0,21.8,69.8,261.9,139.2,166.5,132.9,519.7,147.3,93.1,45.4,70.4,70.9,3682.5,2537.7,99.6,0.7,99.7,97.1,30.9,13.4,2431.3,399.4,17
637.9,366.8,97.5,352.9,33.6,33.6,47.5,130.4,134.1,13.0,21.8,70.5,262.2,139.2,166.7,132.9,517.5,147.3,93.1,45.9,70.1,70.6,3669.8,2595.4,99.6,1.6,99.7,98.8,32.1,13.5,2432.2,399.3,17
656.4,360.0,96.2,353.7,35.1,34.5,47.5,129.8,133.7,13.1,20.4,67.2,264.9,139.5,164.2,132.6,516.5,147.3,93.8,48.3,65.3,65.4,3669.8,2638.3,99.8,14.5,61.0,68.4,50.8,16.3,2421.5,404.8,0
657.1,362.6,96.3,351.2,34.1,34.4,47.0,129.8,133.7,13.1,20.6,66.6,264.6,139.5,164.2,132.6,516.2,147.3,93.9,48.7,65.3,65.3,3665.9,2652.0,99.8,13.7,57.0,66.8,49.0,16.3,2421.5,405.1,0
655.4,360.4,96.2,349.8,34.7,34.8,47.3,129.8,133.7,13.1,20.6,66.0,264.5,139.5,164.0,132.6,516.2,147.3,93.8,49.2,65.6,65.2,3650.3,2655.9,99.7,16.0,65.0,63.1,49.6,16.4,2422.5,404.9,0
656.2,354.6,96.2,349.3,34.5,34.0,47.3,129.8,133.6,13.1,20.6,67.0,264.5,139.5,164.2,132.6,516.7,147.0,93.7,49.8,65.9,65.3,3665.9,2649.1,99.7,17.3,63.4,65.3,50.6,16.5,2421.5,404.9,0
647.6,371.4,96.3,349.3,34.7,34.0,47.1,129.8,133.7,13.1,20.6,66.8,264.5,139.4,164.2,132.6,516.0,147.0,93.8,48.8,65.3,65.3,3661.1,2653.0,99.7,16.8,57.4,64.7,49.7,16.3,2420.5,404.9,0
649.8,365.6,96.3,352.0,33.5,33.9,46.6,129.8,133.7,13.1,20.8,67.2,264.5,139.5,164.2,132.6,517.7,147.0,93.8,48.3,65.6,65.5,3644.4,2662.8,99.8,16.9,63.5,62.1,47.5,16.3,2421.5,404.8,0
652.7,372.2,96.2,352.3,34.0,33.9,46.8,129.8,133.6,13.1,20.8,66.6,264.3,139.4,164.2,132.6,517.0,146.8,93.8,48.4,65.0,65.4,3673.7,2663.7,99.7,17.8,60.4,63.3,48.7,16.4,2421.5,404.9,0
646.6,369.0,96.3,353.4,33.7,33.7,46.8,129.8,133.6,13.1,20.8,67.2,265.0,139.4,164.2,132.6,517.5,147.0,93.7,49.2,65.2,65.5,3635.7,2653.0,99.7,18.8,65.4,63.0,48.3,16.5,2422.5,404.8,0
642.7,373.4,96.3,356.7,34.2,33.2,46.8,129.8,133.7,13.1,20.8,66.4,264.6,139.5,164.2,132.5,516.5,147.0,93.8,49.7,65.7,65.1,3649.3,2646.2,99.7,16.9,66.2,64.1,49.2,16.2,2420.5,404.9,0
646.2,368.3,96.3,359.5,33.4,33.0,46.3,129.8,133.6,13.1,20.7,65.8,264.7,139.4,164.2,132.6,516.2,147.3,93.7,49.8,66.2,64.8,3626.9,2642.2,99.7,12.9,60.5,66.4,50.2,16.3,2422.5,404.9,0
643.5,364.6,96.3,357.6,33.6,33.8,46.4,129.8,133.7,13.1,20.7,67.0,264.5,139.5,164.1,132.5,518.2,147.3,93.8,48.2,65.1,66.0,3607.3,2658.9,99.7,14.4,56.1,64.2,50.2,16.4,2421.5,404.9,0
643.0,370.9,96.3,357.3,33.1,33.3,46.2,129.9,133.7,13.1,20.8,66.1,264.5,139.5,164.3,132.6,517.7,147.3,94.0,48.6,65.3,65.9,3587.8,2665.7,99.7,19.8,56.0,61.2,47.9,16.3,2421.5,404.9,0
636.6,380.7,96.2,359.0,34.0,32.9,46.8,129.8,133.6,13.1,20.8,66.3,264.4,139.4,164.3,132.6,516.5,147.3,93.8,50.0,65.9,65.2,3579.0,2661.8,99.6,21.7,58.5,57.6,47.7,16.4,2422.5,404.9,0
637.9,367.5,96.3,363.4,33.9,33.0,46.6,129.8,133.6,13.1,20.7,66.5,264.4,139.4,164.3,132.6,517.2,146.8,93.9,48.8,65.9,65.0,3584.9,2662.8,99.6,18.4,59.1,58.7,47.7,16.3,2422.5,405.1,0
647.9,364.6,96.3,361.2,34.0,33.4,46.8,129.8,133.6,13.1,20.6,65.1,264.4,139.4,164.1,132.5,517.9,146.8,93.7,48.5,65.5,65.8,3579.0,2661.8,99.6,20.6,53.5,58.1,49.4,16.3,2422.5,405.1,0
646.6,366.1,96.3,358.7,33.6,33.3,46.5,129.8,133.6,13.1,20.5,67.2,264.8,139.5,164.5,132.6,517.7,147.0,93.8,48.2,64.9,65.6,3564.3,2665.7,99.6,21.5,60.0,58.5,48.5,16.4,2421.5,404.9,0
646.2,370.5,96.2,358.1,34.0,33.5,46.6,129.8,133.6,13.1,20.5,68.0,264.4,139.4,164.3,132.5,516.7,147.0,93.8,49.6,65.4,65.3,3568.3,2658.9,99.6,19.1,59.7,59.9,49.5,16.5,2421.5,405.1,0
640.8,371.7,96.3,358.5,33.7,33.3,46.3,129.8,133.6,13.1,20.4,66.1,264.6,139.4,164.2,132.5,515.8,147.3,93.9,50.7,66.2,65.1,3574.1,2659.8,99.6,16.7,62.9,60.3,49.6,16.3,2420.5,405.1,0
